batter_id,batter_name,year,team,avg,G,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,SLG,OBP,E,career,starting_salary,OPS,born_year,born_month,born_day,position_1,position_2,position_3,height,weight,hw_ratio,start_year,n_year,age
103,민병헌,2012,두산,0.14300000000000002,2,7,0,1,0,0,0,1,0,0,2,0,0,2,0,0.14300000000000002,0.14300000000000002,0,화곡초-잠신중-덕수정보고-두산-경찰-두산,12000,0.28600000000000003,1987,3,10,외야수,우투,우타,178,87,0.4887640449438202,2006,7,25
103,민병헌,2013,두산,0.319,119,383,71,122,21,7,9,184,65,27,8,40,7,62,7,0.48,0.387,1,화곡초-잠신중-덕수정보고-두산-경찰-두산,12000,0.867,1987,3,10,외야수,우투,우타,178,87,0.4887640449438202,2006,8,26
103,민병헌,2014,두산,0.345,124,470,85,162,31,3,12,235,79,16,8,37,6,63,11,0.5,0.395,0,화곡초-잠신중-덕수정보고-두산-경찰-두산,12000,0.895,1987,3,10,외야수,우투,우타,178,87,0.4887640449438202,2006,9,27
103,민병헌,2015,두산,0.303,129,491,80,149,20,2,12,209,75,7,3,50,8,74,15,0.426,0.373,4,화곡초-잠신중-덕수정보고-두산-경찰-두산,12000,0.7989999999999999,1987,3,10,외야수,우투,우타,178,87,0.4887640449438202,2006,10,28
103,민병헌,2016,두산,0.325,134,511,98,166,31,4,16,253,87,9,2,48,15,91,18,0.495,0.396,0,화곡초-잠신중-덕수정보고-두산-경찰-두산,12000,0.8909999999999999,1987,3,10,외야수,우투,우타,178,87,0.4887640449438202,2006,11,29
103,민병헌,2017,두산,0.304,123,447,73,136,21,0,14,199,71,3,4,47,19,74,14,0.445,0.389,4,화곡초-잠신중-덕수정보고-두산-경찰-두산,12000,0.8340000000000001,1987,3,10,외야수,우투,우타,178,87,0.4887640449438202,2006,12,30
103,민병헌,2018,롯데,0.318,118,443,74,141,21,0,17,213,66,8,3,35,8,68,10,0.481,0.374,1,화곡초-잠신중-덕수정보고-두산-경찰-두산,12000,0.855,1987,3,10,외야수,우투,우타,178,87,0.4887640449438202,2006,13,31
104,박건우,2009,두산,0.2,5,5,1,1,0,0,0,1,0,0,0,0,0,1,0,0.2,0.2,0,역삼초-이수중-서울고-두산-경찰,10000,0.4,1990,9,8,외야수,우투,우타,184,80,0.43478260869565216,2009,1,19
104,박건우,2013,두산,0.271,34,48,12,13,1,0,1,17,7,2,3,1,1,11,4,0.354,0.3,0,역삼초-이수중-서울고-두산-경찰,10000,0.6539999999999999,1990,9,8,외야수,우투,우타,184,80,0.43478260869565216,2009,5,23
104,박건우,2014,두산,0.18,47,61,7,11,4,1,0,17,3,1,0,4,0,13,0,0.279,0.231,2,역삼초-이수중-서울고-두산-경찰,10000,0.51,1990,9,8,외야수,우투,우타,184,80,0.43478260869565216,2009,6,24
104,박건우,2015,두산,0.342,70,158,31,54,12,0,5,81,26,2,1,12,3,29,2,0.513,0.399,2,역삼초-이수중-서울고-두산-경찰,10000,0.912,1990,9,8,외야수,우투,우타,184,80,0.43478260869565216,2009,7,25
104,박건우,2016,두산,0.335,132,484,95,162,36,4,20,266,83,17,6,38,9,86,9,0.55,0.39,3,역삼초-이수중-서울고-두산-경찰,10000,0.94,1990,9,8,외야수,우투,우타,184,80,0.43478260869565216,2009,8,26
104,박건우,2017,두산,0.366,131,483,91,177,40,2,20,281,78,20,3,41,10,64,15,0.5820000000000001,0.424,4,역삼초-이수중-서울고-두산-경찰,10000,1.006,1990,9,8,외야수,우투,우타,184,80,0.43478260869565216,2009,9,27
104,박건우,2018,두산,0.326,125,488,79,159,24,6,12,231,84,7,3,28,10,65,14,0.473,0.373,1,역삼초-이수중-서울고-두산-경찰,10000,0.846,1990,9,8,외야수,우투,우타,184,80,0.43478260869565216,2009,10,28
105,박경수,2003,LG,0.273,84,172,14,47,10,2,1,64,19,2,2,17,4,38,1,0.3720000000000001,0.35100000000000003,15,미성초-성남중-성남고-LG,43000,0.723,1984,3,31,내야수,우투,우타,178,80,0.449438202247191,2003,1,19
105,박경수,2004,LG,0.268,92,328,50,88,15,0,6,121,33,7,6,40,13,72,6,0.369,0.3670000000000001,8,미성초-성남중-성남고-LG,43000,0.736,1984,3,31,내야수,우투,우타,178,80,0.449438202247191,2003,2,20
105,박경수,2005,LG,0.171,35,105,13,18,2,0,2,26,7,1,0,18,3,32,1,0.248,0.307,4,미성초-성남중-성남고-LG,43000,0.5549999999999999,1984,3,31,내야수,우투,우타,178,80,0.449438202247191,2003,3,21
105,박경수,2006,LG,0.21,107,329,32,69,6,2,6,97,28,5,2,36,4,72,6,0.295,0.293,9,미성초-성남중-성남고-LG,43000,0.588,1984,3,31,내야수,우투,우타,178,80,0.449438202247191,2003,4,22
105,박경수,2007,LG,0.238,115,248,32,59,8,3,3,82,19,10,3,33,5,42,9,0.331,0.338,5,미성초-성남중-성남고-LG,43000,0.669,1984,3,31,내야수,우투,우타,178,80,0.449438202247191,2003,5,23
105,박경수,2008,LG,0.259,116,367,46,95,11,1,8,132,43,6,5,37,7,65,13,0.36,0.33,11,미성초-성남중-성남고-LG,43000,0.69,1984,3,31,내야수,우투,우타,178,80,0.449438202247191,2003,6,24
105,박경수,2009,LG,0.238,106,269,45,64,12,0,8,100,31,6,4,54,7,55,5,0.3720000000000001,0.377,10,미성초-성남중-성남고-LG,43000,0.7490000000000001,1984,3,31,내야수,우투,우타,178,80,0.449438202247191,2003,7,25
105,박경수,2010,LG,0.26,80,231,33,60,21,0,3,90,21,10,2,30,16,52,3,0.39,0.381,6,미성초-성남중-성남고-LG,43000,0.7709999999999999,1984,3,31,내야수,우투,우타,178,80,0.449438202247191,2003,8,26
105,박경수,2011,LG,0.227,111,317,36,72,11,1,4,97,26,10,8,48,7,66,7,0.306,0.338,17,미성초-성남중-성남고-LG,43000,0.644,1984,3,31,내야수,우투,우타,178,80,0.449438202247191,2003,9,27
105,박경수,2014,LG,0.228,87,162,33,37,6,1,2,51,19,7,1,25,5,33,6,0.315,0.344,10,미성초-성남중-성남고-LG,43000,0.659,1984,3,31,내야수,우투,우타,178,80,0.449438202247191,2003,12,30
105,박경수,2015,KT,0.284,137,440,75,125,30,1,22,223,73,6,4,74,13,115,8,0.507,0.399,6,미성초-성남중-성남고-LG,43000,0.906,1984,3,31,내야수,우투,우타,178,80,0.449438202247191,2003,13,31
105,박경수,2016,KT,0.313,121,402,64,126,22,1,20,210,80,3,1,65,5,80,9,0.522,0.412,13,미성초-성남중-성남고-LG,43000,0.934,1984,3,31,내야수,우투,우타,178,80,0.449438202247191,2003,14,32
105,박경수,2017,KT,0.262,131,442,62,116,27,1,15,190,66,1,2,57,6,118,14,0.43,0.35200000000000004,6,미성초-성남중-성남고-LG,43000,0.782,1984,3,31,내야수,우투,우타,178,80,0.449438202247191,2003,15,33
105,박경수,2018,KT,0.262,135,458,65,120,21,0,25,216,74,4,1,58,9,129,16,0.472,0.354,14,미성초-성남중-성남고-LG,43000,0.826,1984,3,31,내야수,우투,우타,178,80,0.449438202247191,2003,16,34
106,박계현,2014,SK,0.341,62,129,23,44,9,0,0,53,13,7,3,8,0,24,2,0.4108527131782946,0.3795620437956204,6,광주대성초-전라중-군산상고,NA,0.7904147569739151,1992,3,8,NA,NA,NA,NA,NA,NA,2014,1,22
106,박계현,2015,SK,0.231,97,264,27,61,2,0,0,63,21,10,8,20,4,45,1,0.23863636363636365,0.2951388888888889,10,광주대성초-전라중-군산상고,NA,0.5337752525252526,1992,3,8,NA,NA,NA,NA,NA,NA,2014,2,23
107,박광열,2015,NC,0.28600000000000003,33,21,2,6,1,0,0,7,3,0,1,0,0,6,1,0.333,0.273,0,서울도곡초-이수중-휘문고,10000,0.6060000000000001,1995,8,28,포수,우투,우타,182,85,0.46703296703296704,2015,1,20
107,박광열,2016,NC,0.4,13,15,0,6,0,0,0,6,0,0,0,0,0,3,1,0.4,0.4,2,서울도곡초-이수중-휘문고,10000,0.8,1995,8,28,포수,우투,우타,182,85,0.46703296703296704,2015,2,21
107,박광열,2017,NC,0.19,60,63,5,12,7,1,1,24,1,0,0,2,0,18,3,0.381,0.215,1,서울도곡초-이수중-휘문고,10000,0.596,1995,8,28,포수,우투,우타,182,85,0.46703296703296704,2015,3,22
107,박광열,2018,NC,0.16,27,25,3,4,0,0,0,4,1,0,0,4,0,9,0,0.16,0.276,1,서울도곡초-이수중-휘문고,10000,0.4360000000000001,1995,8,28,포수,우투,우타,182,85,0.46703296703296704,2015,4,23
108,박기남,2004,LG,0.235,38,34,4,8,0,0,0,8,3,0,0,4,0,11,0,0.2352941176470588,0.3157894736842105,1,길동초-건대부중-배재고-단국대-LG-상무-LG-KIA,NA,0.5510835913312693,1981,8,14,NA,NA,NA,NA,NA,NA,2004,1,23
108,박기남,2005,LG,0.272,56,136,20,37,2,0,4,51,16,0,1,19,2,36,2,0.375,0.3694267515923567,4,길동초-건대부중-배재고-단국대-LG-상무-LG-KIA,NA,0.7444267515923566,1981,8,14,NA,NA,NA,NA,NA,NA,2004,2,24
108,박기남,2006,LG,0.243,74,152,19,37,2,0,4,51,15,0,0,14,0,29,1,0.3355263157894737,0.3072289156626506,6,길동초-건대부중-배재고-단국대-LG-상무-LG-KIA,NA,0.6427552314521243,1981,8,14,NA,NA,NA,NA,NA,NA,2004,3,25
108,박기남,2009,KIA,0.17600000000000002,104,68,16,12,5,0,0,17,3,2,0,13,0,14,3,0.25,0.30864197530864196,6,길동초-건대부중-배재고-단국대-LG-상무-LG-KIA,NA,0.5586419753086421,1981,8,14,NA,NA,NA,NA,NA,NA,2004,6,28
108,박기남,2010,KIA,0.272,76,147,26,40,6,0,3,55,24,3,3,18,3,27,1,0.3741496598639456,0.3630952380952381,5,길동초-건대부중-배재고-단국대-LG-상무-LG-KIA,NA,0.7372448979591837,1981,8,14,NA,NA,NA,NA,NA,NA,2004,7,29
108,박기남,2011,KIA,0.224,85,152,23,34,9,0,3,52,16,4,2,20,4,31,7,0.34210526315789475,0.3295454545454545,2,길동초-건대부중-배재고-단국대-LG-상무-LG-KIA,NA,0.6716507177033493,1981,8,14,NA,NA,NA,NA,NA,NA,2004,8,30
108,박기남,2012,KIA,0.253,99,225,28,57,16,0,2,79,25,1,0,27,5,34,1,0.3511111111111111,0.3463035019455253,4,길동초-건대부중-배재고-단국대-LG-상무-LG-KIA,NA,0.6974146130566363,1981,8,14,NA,NA,NA,NA,NA,NA,2004,9,31
108,박기남,2013,KIA,0.287,91,174,35,50,11,0,4,73,21,2,0,25,2,28,4,0.4195402298850575,0.38308457711442784,8,길동초-건대부중-배재고-단국대-LG-상무-LG-KIA,NA,0.8026248069994852,1981,8,14,NA,NA,NA,NA,NA,NA,2004,10,32
108,박기남,2014,KIA,0.287,90,171,21,49,9,0,3,67,21,2,5,22,2,25,5,0.391812865497076,0.3743589743589744,5,길동초-건대부중-배재고-단국대-LG-상무-LG-KIA,NA,0.7661718398560504,1981,8,14,NA,NA,NA,NA,NA,NA,2004,11,33
108,박기남,2015,KIA,0.203,51,69,8,14,3,0,0,17,3,1,1,21,0,19,3,0.2463768115942029,0.3888888888888889,1,길동초-건대부중-배재고-단국대-LG-상무-LG-KIA,NA,0.6352657004830918,1981,8,14,NA,NA,NA,NA,NA,NA,2004,12,34
109,박기혁,2000,롯데,0.333,5,3,1,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,대구수창초-성광중-대구상고-롯데,8000,0,1981,6,4,내야수,우투,우타,179,77,0.4301675977653631,2000,1,19
109,박기혁,2001,롯데,0.14300000000000002,47,56,10,8,3,0,1,14,7,2,1,3,0,11,1,0.25,0.183,3,대구수창초-성광중-대구상고-롯데,8000,0.433,1981,6,4,내야수,우투,우타,179,77,0.4301675977653631,2000,2,20
109,박기혁,2002,롯데,0.243,66,136,15,33,6,0,0,39,8,6,2,9,0,38,6,0.287,0.29,10,대구수창초-성광중-대구상고-롯데,8000,0.5770000000000001,1981,6,4,내야수,우투,우타,179,77,0.4301675977653631,2000,3,21
109,박기혁,2003,롯데,0.246,95,281,34,69,10,2,4,95,32,7,4,20,2,42,9,0.338,0.298,16,대구수창초-성광중-대구상고-롯데,8000,0.636,1981,6,4,내야수,우투,우타,179,77,0.4301675977653631,2000,4,22
109,박기혁,2004,롯데,0.203,131,340,35,69,7,2,6,98,35,11,4,30,3,75,8,0.28800000000000003,0.273,13,대구수창초-성광중-대구상고-롯데,8000,0.5609999999999999,1981,6,4,내야수,우투,우타,179,77,0.4301675977653631,2000,5,23
109,박기혁,2005,롯데,0.278,114,335,44,93,13,3,3,121,27,8,3,36,1,61,5,0.361,0.349,19,대구수창초-성광중-대구상고-롯데,8000,0.71,1981,6,4,내야수,우투,우타,179,77,0.4301675977653631,2000,6,24
109,박기혁,2006,롯데,0.252,117,310,26,78,14,0,0,92,25,8,8,33,3,53,7,0.297,0.329,5,대구수창초-성광중-대구상고-롯데,8000,0.626,1981,6,4,내야수,우투,우타,179,77,0.4301675977653631,2000,7,25
109,박기혁,2007,롯데,0.222,108,266,26,59,8,1,1,72,24,5,4,34,3,44,5,0.271,0.313,11,대구수창초-성광중-대구상고-롯데,8000,0.5840000000000001,1981,6,4,내야수,우투,우타,179,77,0.4301675977653631,2000,8,26
109,박기혁,2008,롯데,0.29100000000000004,113,351,47,102,13,1,1,120,36,16,7,40,2,47,6,0.342,0.364,18,대구수창초-성광중-대구상고-롯데,8000,0.706,1981,6,4,내야수,우투,우타,179,77,0.4301675977653631,2000,9,27
109,박기혁,2009,롯데,0.217,109,299,32,65,10,1,0,77,21,7,6,28,1,61,13,0.258,0.28300000000000003,16,대구수창초-성광중-대구상고-롯데,8000,0.5409999999999999,1981,6,4,내야수,우투,우타,179,77,0.4301675977653631,2000,10,28
109,박기혁,2010,롯데,0.21600000000000005,48,153,10,33,3,0,0,36,13,2,0,6,1,18,5,0.235,0.248,10,대구수창초-성광중-대구상고-롯데,8000,0.483,1981,6,4,내야수,우투,우타,179,77,0.4301675977653631,2000,11,29
109,박기혁,2013,롯데,0.2,31,60,4,12,2,0,0,14,9,1,3,9,0,11,3,0.233,0.304,3,대구수창초-성광중-대구상고-롯데,8000,0.537,1981,6,4,내야수,우투,우타,179,77,0.4301675977653631,2000,14,32
109,박기혁,2014,롯데,0.157,22,51,8,8,2,0,0,10,2,0,1,10,0,11,1,0.196,0.295,2,대구수창초-성광중-대구상고-롯데,8000,0.491,1981,6,4,내야수,우투,우타,179,77,0.4301675977653631,2000,15,33
109,박기혁,2015,KT,0.28,126,300,27,84,13,1,1,102,30,3,0,30,3,84,10,0.34,0.35,8,대구수창초-성광중-대구상고-롯데,8000,0.69,1981,6,4,내야수,우투,우타,179,77,0.4301675977653631,2000,16,34
109,박기혁,2016,KT,0.273,117,308,36,84,13,0,2,103,34,0,2,27,1,53,8,0.334,0.331,13,대구수창초-성광중-대구상고-롯데,8000,0.665,1981,6,4,내야수,우투,우타,179,77,0.4301675977653631,2000,17,35
109,박기혁,2017,KT,0.238,97,235,22,56,11,1,2,75,18,2,1,16,2,51,9,0.319,0.289,9,대구수창초-성광중-대구상고-롯데,8000,0.608,1981,6,4,내야수,우투,우타,179,77,0.4301675977653631,2000,18,36
109,박기혁,2018,KT,0.214,98,173,17,37,6,0,1,46,15,1,0,13,2,50,8,0.266,0.272,4,대구수창초-성광중-대구상고-롯데,8000,0.5379999999999999,1981,6,4,내야수,우투,우타,179,77,0.4301675977653631,2000,19,37
110,박노민,2004,한화,0.111,4,9,1,1,0,0,0,1,0,1,0,0,0,3,0,0.1111111111111111,0.1111111111111111,0,공주중동초-공주중-공주고-(대전대)-한화-상무-한화,NA,0.2222222222222222,1985,8,18,NA,NA,NA,NA,NA,NA,2004,1,19
110,박노민,2005,한화,0.1,9,10,1,1,0,0,0,1,0,0,0,0,0,3,2,0.1,0.1,0,공주중동초-공주중-공주고-(대전대)-한화-상무-한화,NA,0.2,1985,8,18,NA,NA,NA,NA,NA,NA,2004,2,20
110,박노민,2009,한화,0.226,46,93,8,21,3,0,5,39,14,1,0,5,1,33,1,0.41935483870967744,0.2727272727272727,1,공주중동초-공주중-공주고-(대전대)-한화-상무-한화,NA,0.6920821114369502,1985,8,18,NA,NA,NA,NA,NA,NA,2004,6,24
110,박노민,2010,한화,0.189,21,37,3,7,3,0,1,13,2,0,0,1,1,16,1,0.35135135135135137,0.2307692307692308,1,공주중동초-공주중-공주고-(대전대)-한화-상무-한화,NA,0.5821205821205822,1985,8,18,NA,NA,NA,NA,NA,NA,2004,7,25
110,박노민,2011,한화,0.25,37,72,10,18,3,0,2,27,11,1,0,6,1,16,1,0.375,0.3164556962025317,5,공주중동초-공주중-공주고-(대전대)-한화-상무-한화,NA,0.6914556962025317,1985,8,18,NA,NA,NA,NA,NA,NA,2004,8,26
110,박노민,2012,한화,0.171,19,41,1,7,1,0,0,8,2,0,0,6,0,13,1,0.1951219512195122,0.2765957446808511,1,공주중동초-공주중-공주고-(대전대)-한화-상무-한화,NA,0.4717176959003633,1985,8,18,NA,NA,NA,NA,NA,NA,2004,9,27
110,박노민,2013,한화,0.219,27,64,4,14,4,0,0,18,7,1,0,2,0,23,2,0.28125,0.2424242424242425,0,공주중동초-공주중-공주고-(대전대)-한화-상무-한화,NA,0.5236742424242424,1985,8,18,NA,NA,NA,NA,NA,NA,2004,10,28
110,박노민,2014,한화,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,공주중동초-공주중-공주고-(대전대)-한화-상무-한화,NA,0,1985,8,18,NA,NA,NA,NA,NA,NA,2004,11,29
110,박노민,2015,한화,0.333,23,24,1,8,0,0,0,8,4,0,0,2,0,11,0,0.3333333333333333,0.38461538461538464,0,공주중동초-공주중-공주고-(대전대)-한화-상무-한화,NA,0.7179487179487181,1985,8,18,NA,NA,NA,NA,NA,NA,2004,12,30
110,박노민,2016,한화,0,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,공주중동초-공주중-공주고-(대전대)-한화-상무-한화,NA,0,1985,8,18,NA,NA,NA,NA,NA,NA,2004,13,31
111,박동원,2010,넥센,0,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,양정초-개성중-개성고-히어로즈-넥센-상무,6000,0,1990,4,7,포수,우투,우타,179,92,0.5139664804469274,2010,1,20
111,박동원,2013,넥센,0.194,69,98,5,19,6,0,1,28,6,1,0,7,1,28,6,0.28600000000000003,0.255,6,양정초-개성중-개성고-히어로즈-넥센-상무,6000,0.5409999999999999,1990,4,7,포수,우투,우타,179,92,0.5139664804469274,2010,4,23
111,박동원,2014,넥센,0.253,76,174,32,44,7,2,6,73,26,0,0,13,5,41,7,0.42,0.321,7,양정초-개성중-개성고-히어로즈-넥센-상무,6000,0.741,1990,4,7,포수,우투,우타,179,92,0.5139664804469274,2010,5,24
111,박동원,2015,넥센,0.266,127,379,47,101,12,1,14,157,61,0,0,37,9,93,4,0.414,0.339,10,양정초-개성중-개성고-히어로즈-넥센-상무,6000,0.753,1990,4,7,포수,우투,우타,179,92,0.5139664804469274,2010,6,25
111,박동원,2016,넥센,0.248,127,411,44,102,25,1,14,171,70,3,1,27,7,93,18,0.416,0.304,7,양정초-개성중-개성고-히어로즈-넥센-상무,6000,0.72,1990,4,7,포수,우투,우타,179,92,0.5139664804469274,2010,7,26
111,박동원,2017,넥센,0.27,103,256,33,69,9,0,11,111,39,2,1,17,3,56,9,0.434,0.32,8,양정초-개성중-개성고-히어로즈-넥센-상무,6000,0.754,1990,4,7,포수,우투,우타,179,92,0.5139664804469274,2010,8,27
111,박동원,2018,넥센,0.248,39,117,19,29,3,0,6,50,17,0,0,9,0,25,3,0.4270000000000001,0.302,2,양정초-개성중-개성고-히어로즈-넥센-상무,6000,0.7290000000000001,1990,4,7,포수,우투,우타,179,92,0.5139664804469274,2010,9,28
112,박민우,2013,NC,0.268,32,41,10,11,1,0,0,12,6,9,2,5,0,6,3,0.293,0.34,3,마포초(용산리틀)-선린중-휘문고,16000,0.633,1993,2,6,내야수,우투,좌타,185,80,0.43243243243243246,2013,1,20
112,박민우,2014,NC,0.298,118,416,87,124,21,9,1,166,40,50,10,56,11,89,5,0.399,0.392,10,마포초(용산리틀)-선린중-휘문고,16000,0.7909999999999999,1993,2,6,내야수,우투,좌타,185,80,0.43243243243243246,2013,2,21
112,박민우,2015,NC,0.304,141,520,111,158,31,6,3,210,47,46,16,73,14,108,4,0.404,0.399,11,마포초(용산리틀)-선린중-휘문고,16000,0.8029999999999999,1993,2,6,내야수,우투,좌타,185,80,0.43243243243243246,2013,3,22
112,박민우,2016,NC,0.343,121,435,84,149,16,6,3,186,55,20,6,55,8,70,9,0.428,0.42,14,마포초(용산리틀)-선린중-휘문고,16000,0.848,1993,2,6,내야수,우투,좌타,185,80,0.43243243243243246,2013,4,23
112,박민우,2017,NC,0.363,106,388,84,141,25,4,3,183,47,11,1,46,11,51,8,0.472,0.441,7,마포초(용산리틀)-선린중-휘문고,16000,0.913,1993,2,6,내야수,우투,좌타,185,80,0.43243243243243246,2013,5,24
112,박민우,2018,NC,0.324,115,411,68,133,22,5,5,180,33,17,5,32,10,51,4,0.438,0.383,8,마포초(용산리틀)-선린중-휘문고,16000,0.821,1993,2,6,내야수,우투,좌타,185,80,0.43243243243243246,2013,6,25
113,박병호,2005,LG,0.19,79,163,22,31,11,0,3,51,21,1,0,12,6,48,3,0.313,0.265,3,영일초(광명리틀)-영남중-성남고-LG-상무-LG-넥센-미네소타,33000,0.5780000000000001,1986,7,10,내야수,우투,우타,185,107,0.5783783783783784,2005,1,19
113,박병호,2006,LG,0.162,48,130,7,21,2,0,5,38,13,1,3,9,2,42,4,0.292,0.227,3,영일초(광명리틀)-영남중-성남고-LG-상무-LG-넥센-미네소타,33000,0.519,1986,7,10,내야수,우투,우타,185,107,0.5783783783783784,2005,2,20
113,박병호,2009,LG,0.218,68,188,28,41,7,0,9,75,25,2,1,20,4,70,3,0.399,0.305,1,영일초(광명리틀)-영남중-성남고-LG-상무-LG-넥센-미네소타,33000,0.7040000000000001,1986,7,10,내야수,우투,우타,185,107,0.5783783783783784,2005,5,23
113,박병호,2010,LG,0.188,78,160,25,30,4,0,7,55,22,5,1,26,2,55,5,0.344,0.305,0,영일초(광명리틀)-영남중-성남고-LG-상무-LG-넥센-미네소타,33000,0.649,1986,7,10,내야수,우투,우타,185,107,0.5783783783783784,2005,6,24
113,박병호,2011,넥센,0.254,66,201,31,51,11,2,13,105,31,2,0,26,2,76,5,0.522,0.343,5,영일초(광명리틀)-영남중-성남고-LG-상무-LG-넥센-미네소타,33000,0.865,1986,7,10,내야수,우투,우타,185,107,0.5783783783783784,2005,7,25
113,박병호,2012,넥센,0.29,133,469,76,136,34,0,31,263,105,20,9,73,11,111,6,0.561,0.393,7,영일초(광명리틀)-영남중-성남고-LG-상무-LG-넥센-미네소타,33000,0.9540000000000001,1986,7,10,내야수,우투,우타,185,107,0.5783783783783784,2005,8,26
113,박병호,2013,넥센,0.318,128,450,91,143,17,0,37,271,117,10,2,92,8,96,7,0.602,0.4370000000000001,5,영일초(광명리틀)-영남중-성남고-LG-상무-LG-넥센-미네소타,33000,1.039,1986,7,10,내야수,우투,우타,185,107,0.5783783783783784,2005,9,27
113,박병호,2014,넥센,0.303,128,459,126,139,16,2,52,315,124,8,3,96,12,142,13,0.6859999999999999,0.433,4,영일초(광명리틀)-영남중-성남고-LG-상무-LG-넥센-미네소타,33000,1.119,1986,7,10,내야수,우투,우타,185,107,0.5783783783783784,2005,10,28
113,박병호,2015,넥센,0.343,140,528,129,181,35,1,53,377,146,10,3,78,12,161,10,0.7140000000000001,0.436,12,영일초(광명리틀)-영남중-성남고-LG-상무-LG-넥센-미네소타,33000,1.15,1986,7,10,내야수,우투,우타,185,107,0.5783783783783784,2005,11,29
113,박병호,2018,넥센,0.345,113,400,88,138,20,0,43,287,112,0,1,68,17,114,9,0.718,0.457,11,영일초(광명리틀)-영남중-성남고-LG-상무-LG-넥센-미네소타,33000,1.175,1986,7,10,내야수,우투,우타,185,107,0.5783783783783784,2005,14,32
114,박상규,2013,한화,0.16699999999999998,5,6,0,1,0,0,0,1,1,0,0,1,0,2,0,0.16666666666666666,0.2857142857142857,0,대전신흥초-충남중-대전고-한화-상무,NA,0.4523809523809523,1989,5,2,NA,NA,NA,NA,NA,NA,2013,1,24
115,박석민,2004,삼성,0.103,23,29,2,3,1,0,1,7,3,0,0,2,1,7,3,0.241,0.188,1,율하초-경복중-대구고-삼성-상무-삼성,18000,0.429,1985,6,22,내야수,우투,우타,178,88,0.4943820224719101,2004,1,19
115,박석민,2005,삼성,0.198,52,81,7,16,3,1,0,21,4,1,0,7,3,13,3,0.259,0.28300000000000003,3,율하초-경복중-대구고-삼성-상무-삼성,18000,0.542,1985,6,22,내야수,우투,우타,178,88,0.4943820224719101,2004,2,20
115,박석민,2008,삼성,0.279,126,416,65,116,27,1,14,187,64,2,3,61,12,84,15,0.45,0.385,18,율하초-경복중-대구고-삼성-상무-삼성,18000,0.835,1985,6,22,내야수,우투,우타,178,88,0.4943820224719101,2004,5,23
115,박석민,2009,삼성,0.285,97,295,63,84,17,0,24,173,62,0,0,54,17,66,5,0.586,0.416,6,율하초-경복중-대구고-삼성-상무-삼성,18000,1.002,1985,6,22,내야수,우투,우타,178,88,0.4943820224719101,2004,6,24
115,박석민,2010,삼성,0.303,112,356,58,108,18,0,15,171,64,3,2,76,15,84,14,0.48,0.44,7,율하초-경복중-대구고-삼성-상무-삼성,18000,0.92,1985,6,22,내야수,우투,우타,178,88,0.4943820224719101,2004,7,25
115,박석민,2011,삼성,0.278,128,457,74,127,24,3,15,202,86,3,1,59,13,105,13,0.442,0.374,13,율하초-경복중-대구고-삼성-상무-삼성,18000,0.8160000000000001,1985,6,22,내야수,우투,우타,178,88,0.4943820224719101,2004,8,26
115,박석민,2012,삼성,0.312,127,443,79,138,19,3,23,232,91,2,3,72,27,83,8,0.524,0.433,12,율하초-경복중-대구고-삼성-상무-삼성,18000,0.9570000000000001,1985,6,22,내야수,우투,우타,178,88,0.4943820224719101,2004,9,27
115,박석민,2013,삼성,0.318,117,396,61,126,24,0,18,204,76,4,2,54,21,73,13,0.515,0.425,10,율하초-경복중-대구고-삼성-상무-삼성,18000,0.94,1985,6,22,내야수,우투,우타,178,88,0.4943820224719101,2004,10,28
115,박석민,2014,삼성,0.315,110,356,77,112,21,0,27,214,72,0,1,54,12,62,12,0.601,0.419,12,율하초-경복중-대구고-삼성-상무-삼성,18000,1.02,1985,6,22,내야수,우투,우타,178,88,0.4943820224719101,2004,11,29
115,박석민,2015,삼성,0.321,135,448,90,144,25,0,26,247,116,3,0,83,19,97,13,0.551,0.441,14,율하초-경복중-대구고-삼성-상무-삼성,18000,0.992,1985,6,22,내야수,우투,우타,178,88,0.4943820224719101,2004,12,30
115,박석민,2016,NC,0.307,126,427,77,131,20,0,32,247,104,2,0,56,16,95,18,0.578,0.404,15,율하초-경복중-대구고-삼성-상무-삼성,18000,0.982,1985,6,22,내야수,우투,우타,178,88,0.4943820224719101,2004,13,31
115,박석민,2017,NC,0.245,101,319,43,78,15,0,14,135,56,1,2,50,13,92,17,0.423,0.369,9,율하초-경복중-대구고-삼성-상무-삼성,18000,0.792,1985,6,22,내야수,우투,우타,178,88,0.4943820224719101,2004,14,32
115,박석민,2018,NC,0.255,103,318,40,81,14,1,16,145,55,1,0,39,15,80,11,0.456,0.36,4,율하초-경복중-대구고-삼성-상무-삼성,18000,0.8160000000000001,1985,6,22,내야수,우투,우타,178,88,0.4943820224719101,2004,15,33
